symbol,ts,open,high,low,close,volume,timeframe
AAPL,2026-04-28 16:07:00,270.1,270.17,270.06,270.13,17197.0,1m
AAPL,2026-04-28 16:08:00,270.13,270.14,270.02,270.02,24282.0,1m
AAPL,2026-04-28 16:09:00,270.01,270.06,269.94,269.94,15893.0,1m
AAPL,2026-04-28 16:10:00,269.94,269.95,269.81,269.85,18459.0,1m
AAPL,2026-04-28 16:11:00,269.85,269.89,269.82,269.88,14667.0,1m
AAPL,2026-04-28 16:12:00,269.88,269.97,269.86,269.9,10189.0,1m
AAPL,2026-04-28 16:13:00,269.9,269.95,269.87,269.88,8099.0,1m
AAPL,2026-04-28 16:14:00,269.89,269.95,269.87,269.87,17230.0,1m
AAPL,2026-04-28 16:15:00,269.87,269.87,269.73,269.74,27057.0,1m
AAPL,2026-04-28 16:16:00,269.75,269.78,269.68,269.7,17716.0,1m
AAPL,2026-04-28 16:17:00,269.71,269.73,269.64,269.71,18892.0,1m
AAPL,2026-04-28 16:18:00,269.7,269.76,269.67,269.72,10270.0,1m
AAPL,2026-04-28 16:19:00,269.71,269.73,269.63,269.67,15244.0,1m
AAPL,2026-04-28 16:20:00,269.65,269.7,269.6,269.6,18252.0,1m
AAPL,2026-04-28 16:21:00,269.6,269.61,269.48,269.5,32181.0,1m
AAPL,2026-04-28 16:22:00,269.51,269.55,269.43,269.45,14349.0,1m
AAPL,2026-04-28 16:23:00,269.46,269.46,269.4,269.42,15016.0,1m
AAPL,2026-04-28 16:24:00,269.44,269.5,269.37,269.39,17399.0,1m
AAPL,2026-04-28 16:25:00,269.38,269.47,269.36,269.46,16280.0,1m
AAPL,2026-04-28 16:26:00,269.47,269.58,269.47,269.55,13322.0,1m
AAPL,2026-04-28 16:27:00,269.55,269.61,269.43,269.45,19701.0,1m
AAPL,2026-04-28 16:28:00,269.45,269.46,269.33,269.43,12932.0,1m
AAPL,2026-04-28 16:29:00,269.46,269.52,269.45,269.52,21510.0,1m
AAPL,2026-04-28 16:30:00,269.49,269.59,269.49,269.58,14645.0,1m
AAPL,2026-04-28 16:31:00,269.57,269.57,269.48,269.55,32648.0,1m
AAPL,2026-04-28 16:32:00,269.56,269.63,269.49,269.5,20883.0,1m
AAPL,2026-04-28 16:33:00,269.53,269.7,269.5,269.67,36234.0,1m
AAPL,2026-04-28 16:34:00,269.67,269.68,269.56,269.57,19912.0,1m
AAPL,2026-04-28 16:35:00,269.56,269.63,269.49,269.63,29315.0,1m
AAPL,2026-04-28 16:36:00,269.64,269.74,269.64,269.69,12252.0,1m
AAPL,2026-04-28 16:37:00,269.7,269.74,269.67,269.74,8900.0,1m
AAPL,2026-04-28 16:38:00,269.75,269.85,269.75,269.76,25267.0,1m
AAPL,2026-04-28 16:39:00,269.75,269.8,269.72,269.8,12909.0,1m
AAPL,2026-04-28 16:40:00,269.8,269.88,269.8,269.81,19504.0,1m
AAPL,2026-04-28 16:41:00,269.82,269.82,269.63,269.63,18164.0,1m
AAPL,2026-04-28 16:42:00,269.62,269.65,269.47,269.48,21995.0,1m
AAPL,2026-04-28 16:43:00,269.48,269.55,269.44,269.52,13836.0,1m
AAPL,2026-04-28 16:44:00,269.51,269.67,269.51,269.66,28192.0,1m
AAPL,2026-04-28 16:45:00,269.67,269.68,269.53,269.65,31842.0,1m
AAPL,2026-04-28 16:46:00,269.67,269.84,269.66,269.82,34584.0,1m
AAPL,2026-04-28 16:47:00,269.82,269.86,269.75,269.75,17754.0,1m
AAPL,2026-04-28 16:48:00,269.74,269.74,269.62,269.68,20114.0,1m
AAPL,2026-04-28 16:49:00,269.68,269.84,269.58,269.81,31858.0,1m
AAPL,2026-04-28 16:50:00,269.82,269.97,269.79,269.84,29885.0,1m
AAPL,2026-04-28 16:51:00,269.85,269.95,269.83,269.94,19926.0,1m
AAPL,2026-04-28 16:52:00,269.97,270.09,269.97,270.09,22680.0,1m
AAPL,2026-04-28 16:53:00,270.08,270.11,269.99,270.0,18426.0,1m
AAPL,2026-04-28 16:54:00,270.01,270.02,269.91,269.92,12111.0,1m
AAPL,2026-04-28 16:55:00,269.94,269.97,269.88,269.95,13616.0,1m
AAPL,2026-04-28 16:56:00,269.94,270.03,269.93,269.98,13819.0,1m
AAPL,2026-04-28 16:57:00,269.99,270.08,269.96,269.96,22916.0,1m
AAPL,2026-04-28 16:58:00,269.97,269.97,269.88,269.91,25157.0,1m
AAPL,2026-04-28 16:59:00,269.92,269.94,269.85,269.94,19909.0,1m
AAPL,2026-04-28 17:00:00,269.94,270.11,269.92,270.09,65168.0,1m
AAPL,2026-04-28 17:01:00,270.09,270.13,270.06,270.11,37636.0,1m
AAPL,2026-04-28 17:02:00,270.11,270.13,270.0,270.0,18127.0,1m
AAPL,2026-04-28 17:03:00,270.0,270.11,269.99,270.02,15879.0,1m
AAPL,2026-04-28 17:04:00,270.01,270.04,269.97,269.98,11524.0,1m
AAPL,2026-04-28 17:05:00,269.95,270.01,269.92,269.93,19886.0,1m
AAPL,2026-04-28 17:06:00,269.92,269.98,269.84,269.93,34818.0,1m
AAPL,2026-04-28 17:07:00,269.93,269.95,269.84,269.85,14470.0,1m
AAPL,2026-04-28 17:08:00,269.86,269.89,269.81,269.81,14296.0,1m
AAPL,2026-04-28 17:09:00,269.83,269.86,269.72,269.84,28947.0,1m
AAPL,2026-04-28 17:10:00,269.84,269.88,269.81,269.81,22718.0,1m
AAPL,2026-04-28 17:11:00,269.82,269.83,269.73,269.76,18893.0,1m
AAPL,2026-04-28 17:12:00,269.75,269.76,269.64,269.66,22873.0,1m
AAPL,2026-04-28 17:13:00,269.67,269.71,269.64,269.66,12399.0,1m
AAPL,2026-04-28 17:14:00,269.65,269.7,269.64,269.7,11392.0,1m
AAPL,2026-04-28 17:15:00,269.72,269.75,269.66,269.69,19660.0,1m
AAPL,2026-04-28 17:16:00,269.71,269.74,269.59,269.6,14644.0,1m
AAPL,2026-04-28 17:17:00,269.6,269.62,269.51,269.59,14086.0,1m
AAPL,2026-04-28 17:18:00,269.58,269.73,269.52,269.71,16783.0,1m
AAPL,2026-04-28 17:19:00,269.7,269.71,269.57,269.6,16856.0,1m
AAPL,2026-04-28 17:20:00,269.62,269.7,269.6,269.67,17318.0,1m
AAPL,2026-04-28 17:21:00,269.67,269.76,269.66,269.74,20800.0,1m
AAPL,2026-04-28 17:22:00,269.74,269.82,269.71,269.74,14883.0,1m
AAPL,2026-04-28 17:23:00,269.74,269.74,269.64,269.68,7667.0,1m
AAPL,2026-04-28 17:24:00,269.68,269.71,269.62,269.69,16468.0,1m
AAPL,2026-04-28 17:25:00,269.69,269.76,269.65,269.74,12033.0,1m
AAPL,2026-04-28 17:26:00,269.74,269.76,269.68,269.75,14023.0,1m
AAPL,2026-04-28 17:27:00,269.75,269.91,269.73,269.9,25906.0,1m
AAPL,2026-04-28 17:28:00,269.91,269.95,269.87,269.92,18102.0,1m
AAPL,2026-04-28 17:29:00,269.93,269.94,269.78,269.87,20753.0,1m
AAPL,2026-04-28 17:30:00,269.87,269.91,269.84,269.84,9244.0,1m
AAPL,2026-04-28 17:31:00,269.85,269.86,269.79,269.82,17208.0,1m
AAPL,2026-04-28 17:32:00,269.82,269.93,269.81,269.83,18761.0,1m
AAPL,2026-04-28 17:33:00,269.85,269.92,269.83,269.91,7824.0,1m
AAPL,2026-04-28 17:34:00,269.91,269.99,269.9,269.96,15143.0,1m
AAPL,2026-04-28 17:35:00,269.96,269.99,269.91,269.91,15298.0,1m
AAPL,2026-04-28 17:36:00,269.9,269.94,269.87,269.89,6834.0,1m
AAPL,2026-04-28 17:37:00,269.9,269.97,269.89,269.92,15581.0,1m
AAPL,2026-04-28 17:38:00,269.93,270.09,269.89,270.07,27843.0,1m
AAPL,2026-04-28 17:39:00,270.06,270.07,269.98,270.0,13034.0,1m
AAPL,2026-04-28 17:40:00,270.0,270.11,269.97,270.08,16085.0,1m
AAPL,2026-04-28 17:41:00,270.08,270.1,270.04,270.09,11442.0,1m
AAPL,2026-04-28 17:42:00,270.08,270.12,269.99,270.01,14426.0,1m
AAPL,2026-04-28 17:43:00,269.99,270.03,269.97,270.03,8537.0,1m
AAPL,2026-04-28 17:44:00,270.02,270.09,270.01,270.07,14634.0,1m
AAPL,2026-04-28 17:45:00,270.07,270.18,270.05,270.17,21661.0,1m
AAPL,2026-04-28 17:46:00,270.16,270.25,270.14,270.16,29835.0,1m
AAPL,2026-04-28 17:47:00,270.16,270.42,270.15,270.39,25174.0,1m
AAPL,2026-04-28 17:48:00,270.38,270.42,270.33,270.35,10529.0,1m
AAPL,2026-04-28 17:49:00,270.36,270.45,270.28,270.32,41443.0,1m
AAPL,2026-04-28 17:50:00,270.31,270.35,270.23,270.25,19870.0,1m
AAPL,2026-04-28 17:51:00,270.25,270.37,270.24,270.31,27366.0,1m
AAPL,2026-04-28 17:52:00,270.29,270.48,270.27,270.42,26582.0,1m
AAPL,2026-04-28 17:53:00,270.42,270.55,270.41,270.54,24485.0,1m
AAPL,2026-04-28 17:54:00,270.52,270.55,270.5,270.53,16721.0,1m
AAPL,2026-04-28 17:55:00,270.54,270.62,270.54,270.6,19988.0,1m
AAPL,2026-04-28 17:56:00,270.6,270.65,270.55,270.56,11506.0,1m
AAPL,2026-04-28 17:57:00,270.56,270.61,270.5,270.53,18881.0,1m
AAPL,2026-04-28 17:58:00,270.52,270.55,270.5,270.54,14727.0,1m
AAPL,2026-04-28 17:59:00,270.54,270.57,270.5,270.51,16024.0,1m
AAPL,2026-04-28 18:00:00,270.53,270.57,270.27,270.28,76248.0,1m
AAPL,2026-04-28 18:01:00,270.31,270.53,270.31,270.43,29566.0,1m
AAPL,2026-04-28 18:02:00,270.4,270.47,270.37,270.47,17745.0,1m
AAPL,2026-04-28 18:03:00,270.44,270.49,270.33,270.46,31120.0,1m
AAPL,2026-04-28 18:04:00,270.46,270.46,270.3,270.4,28726.0,1m
AAPL,2026-04-28 18:05:00,270.38,270.39,270.27,270.32,26136.0,1m
AAPL,2026-04-28 18:06:00,270.33,270.35,270.24,270.28,22632.0,1m
AAPL,2026-04-28 18:07:00,270.27,270.3,270.21,270.21,30219.0,1m
AAPL,2026-04-28 18:08:00,270.18,270.22,270.12,270.16,14852.0,1m
AAPL,2026-04-28 18:09:00,270.15,270.84,270.12,270.37,93108.0,1m
AAPL,2026-04-28 18:10:00,270.38,270.4,270.3,270.32,18465.0,1m
AAPL,2026-04-28 18:11:00,270.32,270.54,270.32,270.52,41362.0,1m
AAPL,2026-04-28 18:12:00,270.52,270.53,270.44,270.46,17070.0,1m
AAPL,2026-04-28 18:13:00,270.45,270.54,270.39,270.53,72888.0,1m
AAPL,2026-04-28 18:14:00,270.53,270.6,270.49,270.52,18959.0,1m
AAPL,2026-04-28 18:15:00,270.52,270.61,270.47,270.49,19235.0,1m
AAPL,2026-04-28 18:16:00,270.49,270.63,270.45,270.63,30273.0,1m
AAPL,2026-04-28 18:17:00,270.63,270.69,270.6,270.63,17945.0,1m
AAPL,2026-04-28 18:18:00,270.61,270.63,270.45,270.54,31688.0,1m
AAPL,2026-04-28 18:19:00,270.54,270.66,270.53,270.62,15106.0,1m
AAPL,2026-04-28 18:20:00,270.63,270.68,270.5,270.5,29948.0,1m
AAPL,2026-04-28 18:21:00,270.51,270.61,270.45,270.52,34627.0,1m
AAPL,2026-04-28 18:22:00,270.5,270.54,270.46,270.49,18690.0,1m
AAPL,2026-04-28 18:23:00,270.49,270.74,270.49,270.6,46805.0,1m
AAPL,2026-04-28 18:24:00,270.58,270.63,270.55,270.59,23201.0,1m
AAPL,2026-04-28 18:25:00,270.61,270.69,270.59,270.63,24850.0,1m
AAPL,2026-04-28 18:26:00,270.63,270.64,270.5,270.5,19994.0,1m
AAPL,2026-04-28 18:27:00,270.5,270.57,270.5,270.57,16579.0,1m
AAPL,2026-04-28 18:28:00,270.56,270.56,270.5,270.53,18248.0,1m
AAPL,2026-04-28 18:29:00,270.54,270.55,270.48,270.5,35817.0,1m
AAPL,2026-04-28 18:30:00,270.5,270.54,270.44,270.48,38896.0,1m
AAPL,2026-04-28 18:31:00,270.47,270.52,270.22,270.28,82045.0,1m
AAPL,2026-04-28 18:32:00,270.27,270.43,270.19,270.37,34951.0,1m
AAPL,2026-04-28 18:33:00,270.37,270.46,270.34,270.44,26260.0,1m
AAPL,2026-04-28 18:34:00,270.42,270.52,270.4,270.5,13643.0,1m
AAPL,2026-04-28 18:35:00,270.49,270.51,270.36,270.36,30213.0,1m
AAPL,2026-04-28 18:36:00,270.37,270.45,270.37,270.42,10948.0,1m
AAPL,2026-04-28 18:37:00,270.42,270.43,270.38,270.39,15898.0,1m
AAPL,2026-04-28 18:38:00,270.39,270.42,270.3,270.35,19967.0,1m
AAPL,2026-04-28 18:39:00,270.32,270.41,270.31,270.37,33945.0,1m
AAPL,2026-04-28 18:40:00,270.35,270.39,270.35,270.38,16385.0,1m
AAPL,2026-04-28 18:41:00,270.38,270.39,270.24,270.25,33699.0,1m
AAPL,2026-04-28 18:42:00,270.25,270.27,270.18,270.22,22512.0,1m
AAPL,2026-04-28 18:43:00,270.21,270.22,270.18,270.21,27482.0,1m
AAPL,2026-04-28 18:44:00,270.21,270.4,270.2,270.23,29635.0,1m
AAPL,2026-04-28 18:45:00,270.23,270.26,270.18,270.21,23864.0,1m
AAPL,2026-04-28 18:46:00,270.22,270.29,270.21,270.23,16099.0,1m
AAPL,2026-04-28 18:47:00,270.22,270.24,270.2,270.23,16466.0,1m
AAPL,2026-04-28 18:48:00,270.23,270.27,270.19,270.21,28679.0,1m
AAPL,2026-04-28 18:49:00,270.24,270.26,270.21,270.21,11931.0,1m
AAPL,2026-04-28 18:50:00,270.21,270.23,270.14,270.18,21257.0,1m
AAPL,2026-04-28 18:51:00,270.18,270.26,270.16,270.23,15141.0,1m
AAPL,2026-04-28 18:52:00,270.23,270.25,270.12,270.12,20465.0,1m
AAPL,2026-04-28 18:53:00,270.12,270.23,270.11,270.12,25322.0,1m
AAPL,2026-04-28 18:54:00,270.12,270.12,270.03,270.06,18449.0,1m
AAPL,2026-04-28 18:55:00,270.06,270.06,269.89,269.94,27403.0,1m
AAPL,2026-04-28 18:56:00,269.96,270.09,269.93,270.02,48588.0,1m
AAPL,2026-04-28 18:57:00,270.02,270.17,270.01,270.16,47203.0,1m
AAPL,2026-04-28 18:58:00,270.15,270.16,270.06,270.06,15880.0,1m
AAPL,2026-04-28 18:59:00,270.07,270.1,270.03,270.06,24320.0,1m
AAPL,2026-04-28 19:00:00,270.06,270.14,270.06,270.13,23928.0,1m
AAPL,2026-04-28 19:01:00,270.13,270.16,270.07,270.11,16705.0,1m
AAPL,2026-04-28 19:02:00,270.1,270.14,270.06,270.09,30017.0,1m
AAPL,2026-04-28 19:03:00,270.11,270.11,270.02,270.1,37449.0,1m
AAPL,2026-04-28 19:04:00,270.11,270.14,270.07,270.13,12816.0,1m
AAPL,2026-04-28 19:05:00,270.13,270.22,270.08,270.21,24150.0,1m
AAPL,2026-04-28 19:06:00,270.21,270.29,270.18,270.28,27233.0,1m
AAPL,2026-04-28 19:07:00,270.29,270.34,270.26,270.31,19032.0,1m
AAPL,2026-04-28 19:08:00,270.31,270.36,270.26,270.3,18019.0,1m
AAPL,2026-04-28 19:09:00,270.3,270.3,270.2,270.23,20186.0,1m
AAPL,2026-04-28 19:10:00,270.21,270.27,270.16,270.26,34893.0,1m
AAPL,2026-04-28 19:11:00,270.26,270.35,270.26,270.34,18181.0,1m
AAPL,2026-04-28 19:12:00,270.34,270.35,270.29,270.32,29984.0,1m
AAPL,2026-04-28 19:13:00,270.32,270.4,270.32,270.39,19710.0,1m
AAPL,2026-04-28 19:14:00,270.38,270.45,270.37,270.45,20503.0,1m
AAPL,2026-04-28 19:15:00,270.44,270.54,270.42,270.48,52495.0,1m
AAPL,2026-04-28 19:16:00,270.49,270.58,270.47,270.53,26210.0,1m
AAPL,2026-04-28 19:17:00,270.52,270.57,270.41,270.41,34468.0,1m
AAPL,2026-04-28 19:18:00,270.43,270.44,270.37,270.43,39206.0,1m
AAPL,2026-04-28 19:19:00,270.44,270.5,270.41,270.46,50359.0,1m
AAPL,2026-04-28 19:20:00,270.44,270.49,270.29,270.49,31095.0,1m
AAPL,2026-04-28 19:21:00,270.48,270.57,270.47,270.57,22214.0,1m
AAPL,2026-04-28 19:22:00,270.56,270.61,270.56,270.57,19293.0,1m
AAPL,2026-04-28 19:23:00,270.58,270.63,270.51,270.54,30024.0,1m
AAPL,2026-04-28 19:24:00,270.52,270.52,270.35,270.38,29142.0,1m
AAPL,2026-04-28 19:25:00,270.38,270.38,270.23,270.27,38333.0,1m
AAPL,2026-04-28 19:26:00,270.27,270.36,270.26,270.32,34251.0,1m
AAPL,2026-04-28 19:27:00,270.32,270.33,270.24,270.25,18833.0,1m
AAPL,2026-04-28 19:28:00,270.24,270.25,270.18,270.21,15677.0,1m
AAPL,2026-04-28 19:29:00,270.21,270.23,270.12,270.23,32668.0,1m
AAPL,2026-04-28 19:30:00,270.23,270.33,270.21,270.28,32582.0,1m
AAPL,2026-04-28 19:31:00,270.29,270.41,270.25,270.37,41051.0,1m
AAPL,2026-04-28 19:32:00,270.38,270.4,270.17,270.17,23298.0,1m
AAPL,2026-04-28 19:33:00,270.16,270.19,270.06,270.08,21412.0,1m
AAPL,2026-04-28 19:34:00,270.09,270.09,270.01,270.03,42034.0,1m
AAPL,2026-04-28 19:35:00,270.04,270.09,270.02,270.06,39661.0,1m
AAPL,2026-04-28 19:36:00,270.06,270.11,269.99,270.11,60155.0,1m
AAPL,2026-04-28 19:37:00,270.11,270.19,270.1,270.16,39368.0,1m
AAPL,2026-04-28 19:38:00,270.17,270.25,270.16,270.22,26310.0,1m
AAPL,2026-04-28 19:39:00,270.23,270.44,270.22,270.42,35752.0,1m
AAPL,2026-04-28 19:40:00,270.44,270.58,270.43,270.56,39653.0,1m
AAPL,2026-04-28 19:41:00,270.54,270.59,270.51,270.57,29258.0,1m
AAPL,2026-04-28 19:42:00,270.58,270.59,270.39,270.44,34899.0,1m
AAPL,2026-04-28 19:43:00,270.43,270.56,270.43,270.52,31424.0,1m
AAPL,2026-04-28 19:44:00,270.54,270.58,270.5,270.55,29253.0,1m
AAPL,2026-04-28 19:45:00,270.55,270.65,270.52,270.65,44791.0,1m
AAPL,2026-04-28 19:46:00,270.64,270.74,270.64,270.7,55017.0,1m
AAPL,2026-04-28 19:47:00,270.7,270.72,270.63,270.69,59267.0,1m
AAPL,2026-04-28 19:48:00,270.69,270.74,270.67,270.7,39213.0,1m
AAPL,2026-04-28 19:49:00,270.69,270.72,270.57,270.61,36956.0,1m
AAPL,2026-04-28 19:50:00,270.63,270.8,270.62,270.79,70178.0,1m
AAPL,2026-04-28 19:51:00,270.8,270.91,270.79,270.9,75654.0,1m
AAPL,2026-04-28 19:52:00,270.89,270.95,270.84,270.9,65100.0,1m
AAPL,2026-04-28 19:53:00,270.91,270.91,270.6,270.63,83887.0,1m
AAPL,2026-04-28 19:54:00,270.63,270.73,270.48,270.63,99238.0,1m
AAPL,2026-04-28 19:55:00,270.6,270.83,270.56,270.8,127085.0,1m
AAPL,2026-04-28 19:56:00,270.82,270.82,270.7,270.78,112181.0,1m
AAPL,2026-04-28 19:57:00,270.78,270.81,270.69,270.74,155590.0,1m
AAPL,2026-04-28 19:58:00,270.74,270.84,270.7,270.84,221714.0,1m
AAPL,2026-04-28 19:59:00,270.83,270.85,270.69,270.76,426653.0,1m
AAPL,2026-04-29 13:30:00,267.59,268.04,267.04,267.86,546817.0,1m
AAPL,2026-04-29 13:31:00,267.79,267.79,267.2,267.42,123773.0,1m
AAPL,2026-04-29 13:32:00,267.45,268.11,267.4,268.01,114653.0,1m
AAPL,2026-04-29 13:33:00,268.0,268.65,267.99,268.46,88131.0,1m
AAPL,2026-04-29 13:34:00,268.44,268.5,268.0,268.19,74887.0,1m
AAPL,2026-04-29 13:35:00,268.16,268.43,267.7,267.76,94411.0,1m
AAPL,2026-04-29 13:36:00,267.77,268.02,267.73,268.02,63203.0,1m
AAPL,2026-04-29 13:37:00,268.04,268.28,267.95,268.03,74885.0,1m
AAPL,2026-04-29 13:38:00,267.99,268.54,267.96,268.45,59749.0,1m
AAPL,2026-04-29 13:39:00,268.42,268.77,268.41,268.63,62375.0,1m
AAPL,2026-04-29 13:40:00,268.62,268.7,268.44,268.62,44984.0,1m
AAPL,2026-04-29 13:41:00,268.62,268.99,268.59,268.91,74790.0,1m
AAPL,2026-04-29 13:42:00,268.91,269.0,268.47,268.62,90592.0,1m
AAPL,2026-04-29 13:43:00,268.61,268.82,268.52,268.63,106142.0,1m
AAPL,2026-04-29 13:44:00,268.62,268.71,268.5,268.5,37298.0,1m
AAPL,2026-04-29 13:45:00,268.51,268.86,268.51,268.79,67910.0,1m
AAPL,2026-04-29 13:46:00,268.81,269.04,268.78,269.0,64238.0,1m
AAPL,2026-04-29 13:47:00,269.03,269.16,268.83,268.85,46866.0,1m
AAPL,2026-04-29 13:48:00,268.85,269.32,268.69,269.31,49915.0,1m
AAPL,2026-04-29 13:49:00,269.34,269.46,269.2,269.35,95706.0,1m
AAPL,2026-04-29 13:50:00,269.36,269.56,269.27,269.32,83308.0,1m
AAPL,2026-04-29 13:51:00,269.33,269.38,268.93,269.11,98216.0,1m
AAPL,2026-04-29 13:52:00,269.11,269.14,268.87,269.01,37297.0,1m
AAPL,2026-04-29 13:53:00,269.02,269.05,268.78,268.81,47528.0,1m
AAPL,2026-04-29 13:54:00,268.8,269.11,268.79,269.08,36622.0,1m
AAPL,2026-04-29 13:55:00,269.12,269.23,269.07,269.19,29307.0,1m
AAPL,2026-04-29 13:56:00,269.2,269.21,268.89,268.93,33522.0,1m
AAPL,2026-04-29 13:57:00,268.91,269.08,268.87,268.98,34968.0,1m
AAPL,2026-04-29 13:58:00,268.95,269.11,268.81,268.86,36008.0,1m
AAPL,2026-04-29 13:59:00,268.9,269.34,268.89,269.26,44743.0,1m
AAPL,2026-04-29 14:00:00,269.26,269.46,269.22,269.3,75051.0,1m
AAPL,2026-04-29 14:01:00,269.32,269.55,269.28,269.46,40942.0,1m
AAPL,2026-04-29 14:02:00,269.44,269.66,269.35,269.66,39244.0,1m
AAPL,2026-04-29 14:03:00,269.66,269.66,269.45,269.64,53660.0,1m
AAPL,2026-04-29 14:04:00,269.61,269.97,269.61,269.84,86655.0,1m
AAPL,2026-04-29 14:05:00,269.81,270.0,269.68,269.98,79795.0,1m
AAPL,2026-04-29 14:06:00,269.99,270.32,269.98,270.27,107511.0,1m
AAPL,2026-04-29 14:07:00,270.27,270.29,269.87,269.89,44329.0,1m
AAPL,2026-04-29 14:08:00,269.88,270.13,269.84,270.09,149720.0,1m
AAPL,2026-04-29 14:09:00,270.1,270.14,269.71,269.75,71894.0,1m
AAPL,2026-04-29 14:10:00,269.76,269.76,269.57,269.58,43287.0,1m
AAPL,2026-04-29 14:11:00,269.59,269.67,269.47,269.54,33133.0,1m
AAPL,2026-04-29 14:12:00,269.55,269.56,269.37,269.41,43676.0,1m
AAPL,2026-04-29 14:13:00,269.42,269.48,269.21,269.21,36808.0,1m
AAPL,2026-04-29 14:14:00,269.21,269.55,269.2,269.5,41871.0,1m
AAPL,2026-04-29 14:15:00,269.52,269.53,269.42,269.43,19417.0,1m
AAPL,2026-04-29 14:16:00,269.46,269.46,269.16,269.27,39874.0,1m
AAPL,2026-04-29 14:17:00,269.25,269.39,269.05,269.37,35215.0,1m
AAPL,2026-04-29 14:18:00,269.4,269.41,269.25,269.34,35928.0,1m
AAPL,2026-04-29 14:19:00,269.37,269.68,269.37,269.64,32384.0,1m
AAPL,2026-04-29 14:20:00,269.63,269.64,269.26,269.26,29011.0,1m
AAPL,2026-04-29 14:21:00,269.22,269.36,269.21,269.26,15991.0,1m
AAPL,2026-04-29 14:22:00,269.26,269.39,269.21,269.38,35395.0,1m
AAPL,2026-04-29 14:23:00,269.39,269.42,269.12,269.14,35622.0,1m
AAPL,2026-04-29 14:24:00,269.13,269.19,269.03,269.16,45053.0,1m
AAPL,2026-04-29 14:25:00,269.16,269.25,269.13,269.17,22821.0,1m
AAPL,2026-04-29 14:26:00,269.18,269.42,269.16,269.34,39179.0,1m
AAPL,2026-04-29 14:27:00,269.33,269.39,269.18,269.23,30951.0,1m
AAPL,2026-04-29 14:28:00,269.23,269.28,269.06,269.17,24138.0,1m
AAPL,2026-04-29 14:29:00,269.17,269.4,269.15,269.4,32090.0,1m
AAPL,2026-04-29 14:30:00,269.41,269.42,269.1,269.13,30177.0,1m
AAPL,2026-04-29 14:31:00,269.12,269.22,269.03,269.15,22509.0,1m
AAPL,2026-04-29 14:32:00,269.16,269.24,269.13,269.16,26628.0,1m
AAPL,2026-04-29 14:33:00,269.17,269.18,269.06,269.12,37223.0,1m
AAPL,2026-04-29 14:34:00,269.12,269.21,269.08,269.18,22953.0,1m
AAPL,2026-04-29 14:35:00,269.19,269.37,269.16,269.32,43594.0,1m
AAPL,2026-04-29 14:36:00,269.3,269.32,269.11,269.13,23788.0,1m
AAPL,2026-04-29 14:37:00,269.13,269.31,269.13,269.27,26048.0,1m
AAPL,2026-04-29 14:38:00,269.25,269.33,269.23,269.33,15023.0,1m
AAPL,2026-04-29 14:39:00,269.34,269.34,269.22,269.26,18985.0,1m
AAPL,2026-04-29 14:40:00,269.26,269.31,269.21,269.27,19419.0,1m
AAPL,2026-04-29 14:41:00,269.29,269.44,269.25,269.42,24086.0,1m
AAPL,2026-04-29 14:42:00,269.42,269.42,269.29,269.36,27565.0,1m
AAPL,2026-04-29 14:43:00,269.36,269.45,269.23,269.43,20889.0,1m
AAPL,2026-04-29 14:44:00,269.44,269.47,269.33,269.39,37586.0,1m
AAPL,2026-04-29 14:45:00,269.43,269.66,269.38,269.65,36058.0,1m
AAPL,2026-04-29 14:46:00,269.65,269.67,269.53,269.59,39675.0,1m
AAPL,2026-04-29 14:47:00,269.55,269.71,269.49,269.49,23468.0,1m
AAPL,2026-04-29 14:48:00,269.51,269.61,269.45,269.61,20364.0,1m
AAPL,2026-04-29 14:49:00,269.61,269.69,269.55,269.67,17832.0,1m
AAPL,2026-04-29 14:50:00,269.66,269.79,269.66,269.75,27633.0,1m
AAPL,2026-04-29 14:51:00,269.76,269.76,269.65,269.66,19261.0,1m
AAPL,2026-04-29 14:52:00,269.64,269.71,269.6,269.71,16574.0,1m
AAPL,2026-04-29 14:53:00,269.72,269.91,269.71,269.91,38812.0,1m
AAPL,2026-04-29 14:54:00,269.9,269.93,269.78,269.91,22484.0,1m
AAPL,2026-04-29 14:55:00,269.92,269.93,269.73,269.74,12247.0,1m
AAPL,2026-04-29 14:56:00,269.74,269.74,269.43,269.44,29686.0,1m
AAPL,2026-04-29 14:57:00,269.44,269.52,269.42,269.48,17855.0,1m
AAPL,2026-04-29 14:58:00,269.5,269.5,269.28,269.31,41980.0,1m
AAPL,2026-04-29 14:59:00,269.31,269.35,269.29,269.31,15558.0,1m
AAPL,2026-04-29 15:00:00,269.31,269.36,269.26,269.27,28392.0,1m
AAPL,2026-04-29 15:01:00,269.28,269.42,269.21,269.32,19614.0,1m
AAPL,2026-04-29 15:02:00,269.31,269.34,269.07,269.1,29932.0,1m
AAPL,2026-04-29 15:03:00,269.1,269.1,268.84,268.89,35681.0,1m
AAPL,2026-04-29 15:04:00,268.9,269.1,268.86,269.04,38409.0,1m
AAPL,2026-04-29 15:05:00,269.03,269.1,268.9,268.93,39001.0,1m
AAPL,2026-04-29 15:06:00,268.96,269.17,268.96,269.15,32429.0,1m
AAPL,2026-04-29 15:07:00,269.16,269.26,269.07,269.14,43368.0,1m
AAPL,2026-04-29 15:08:00,269.14,269.3,269.12,269.23,23804.0,1m
